"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1399468055818870791","https://twitter.com/LisaDeBruine/status/1399468055818870791","@LottyBrand Very cool :) I once went for dessert with Douglas Hofstadter in the middle of a blizzard in Canada. I remember him being really lovely.","2021-05-31 20:49 +0000","532.0","4.0","0.007518796992481203","0.0","0.0","1.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1399466884001636355","https://twitter.com/LisaDeBruine/status/1399466884001636355","@hisotalus I saw so many pasty white men taps aff in the park today who I expect are currently somewhere between bright pink and lobster red.","2021-05-31 20:44 +0000","743.0","6.0","0.008075370121130552","0.0","1.0","3.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1399465235220729868","https://twitter.com/LisaDeBruine/status/1399465235220729868","@babeheim @anthrolog Unit tests are one of my favourite things about package writing, but I haven’t gotten in the habit of writing them systematically for analysis scripts (just a bunch of plots and tables to sense-check). I’d devour a blog post on it if you wrote one.","2021-05-31 20:38 +0000","237.0","4.0","0.016877637130801686","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1399368688847962113","https://twitter.com/LisaDeBruine/status/1399368688847962113","(And before anyone tries to explain to me how this can be done much more efficiently, I totally know, but the point of this exercise is to introduce power calculations through simulation using faux to #rstats beginners.)","2021-05-31 14:14 +0000","2263.0","17.0","0.007512152010605391","1.0","0.0","1.0","0.0","2.0","0.0","13.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1399368686708867076","https://twitter.com/LisaDeBruine/status/1399368686708867076","Here's the first draft. I still need to check how the original paper handled directional hypotheses and corrections for the contrasts, but my simulation values are pretty similar to the re-analysis paper's values.

https://t.co/xru31f0Grj","2021-05-31 14:14 +0000","1583.0","19.0","0.012002526847757423","0.0","1.0","2.0","2.0","12.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1399332836981739522","https://twitter.com/LisaDeBruine/status/1399332836981739522","@sharoz I'd like to keep the correction, but I'm not looking forward to teaching newbies how to wrangle the resulting table, as you need to turn the row names into a column and deal with the ""Pr(&lt;F)"" column name somehow.","2021-05-31 11:52 +0000","220.0","9.0","0.04090909090909091","0.0","1.0","1.0","1.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1399326787558166528","https://twitter.com/LisaDeBruine/status/1399326787558166528","TIL that afex's returned anova_table uses GG corrections, while aov doesn't (I hardly ever use ANOVAs). I wish broom would tidy the anova_table  #rstats 

a = aov_ez(""id"", ""rt"", md_12.1, within = c(""angle"", ""noise""))
as_tibble(a$anova_table, rownames = ""term"")
broom::tidy(a$aov) https://t.co/osSQycZ9ot","2021-05-31 11:27 +0000","5942.0","262.0","0.044092898014136656","1.0","4.0","12.0","10.0","3.0","0.0","95.0","0.0","0","0","0","0","0","137","137","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1398971845173448711","https://twitter.com/LisaDeBruine/status/1398971845173448711","In the workshop, we'll learn run through some more complex examples and recreate a few of the simulation analyses from this @Meta_Psy paper using the values in Table 1.

https://t.co/FIzL2TDBrX","2021-05-30 11:57 +0000","2428.0","51.0","0.021004942339373972","2.0","1.0","6.0","6.0","22.0","0.0","14.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1398964366435835904","https://twitter.com/LisaDeBruine/status/1398964366435835904","@JimProvost Progress on training up the 189-point delineation so far... https://t.co/s6vTtEj4gm","2021-05-30 11:27 +0000","49.0","7.0","0.14285714285714285","0.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1398963150809149441","https://twitter.com/LisaDeBruine/status/1398963150809149441","Then you can summarise the resulting table to calculate power or mean effect size (this example design had unrealistically huge effect sizes).

sim %&gt;% group_by(term) %&gt;%
  summarise(
    power = sum(`Pr(&gt;F)` &lt; 0.05),
    mean_ges = mean(ges)
  ) https://t.co/1YS9LBoQyz","2021-05-30 11:23 +0000","2006.0","53.0","0.02642073778664008","1.0","1.0","3.0","4.0","2.0","0.0","12.0","0.0","0","0","0","0","0","30","30","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1398963144895172616","https://twitter.com/LisaDeBruine/status/1398963144895172616","Run the analysis on each simulated dataset.

sim &lt;- df %&gt;%
  mutate(analysis = lapply(data, analyse)) %&gt;%
  select(-data) %&gt;%
  unnest(analysis) https://t.co/OwTnI4VnKc","2021-05-30 11:22 +0000","1096.0","16.0","0.014598540145985401","0.0","1.0","1.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","11","11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1398963138830258177","https://twitter.com/LisaDeBruine/status/1398963138830258177","Define an analysis (afex::aov_ez args map onto faux::sim_design args)

analyse &lt;- function(data) {
  afex::aov_ez(
    id = ""id"",
    dv = ""y"",
    between = ""pet"",
    within = ""time"",
    data = data,
    include_aov = F
  )$anova_table %&gt;%
    as_tibble(rownames = ""term"")
}","2021-05-30 11:22 +0000","608.0","5.0","0.008223684210526315","0.0","1.0","1.0","0.0","1.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1398963136988856328","https://twitter.com/LisaDeBruine/status/1398963136988856328","To do a power calculation for an ANOVA analysis, simulate 100 datasets in long format:

df &lt;- sim_design(
  within, between, 
  n = 100, mu = mu, sd = sd, r = r,
  long = TRUE, rep = 100
)","2021-05-30 11:22 +0000","508.0","2.0","0.003937007874015748","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1398963134732308480","https://twitter.com/LisaDeBruine/status/1398963134732308480","The put these together with the sim_design() function:

df &lt;- sim_design(
  within, between, 
  n = 100, mu = mu, sd = sd, r = r
) https://t.co/4aiIK57UCu","2021-05-30 11:22 +0000","556.0","13.0","0.023381294964028777","0.0","1.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","9","9","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
