"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1476946213748543488","https://twitter.com/LisaDeBruine/status/1476946213748543488","@JinXunGoh Anything by @Nnedi Okorafor, but I think Who Fears Death and The Book of Phoenix most changed how I view Africanfuturism.","2021-12-31 15:59 +0000","104.0","4.0","0.038461538461538464","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1476936517390061573","https://twitter.com/LisaDeBruine/status/1476936517390061573","@jamesheathers I need that time to work on my beat saber so I can best @JamesSteeleII at more tracks :)","2021-12-31 15:21 +0000","354.0","5.0","0.014124293785310734","0.0","1.0","1.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1476935372340969477","https://twitter.com/LisaDeBruine/status/1476935372340969477","@hardsci Blocked ;)","2021-12-31 15:16 +0000","409.0","8.0","0.019559902200488997","0.0","0.0","1.0","0.0","0.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1476901580704292886","https://twitter.com/LisaDeBruine/status/1476901580704292886","I am refusing to learn what the ubiquitous wordle green and yellow and white squares on my feed are because I don’t need any more obsessions. If you feel compelled to tell me anyways, wrong answers only…","2021-12-31 13:02 +0000","11010.0","318.0","0.02888283378746594","2.0","10.0","38.0","22.0","0.0","0.0","246.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1476765946782138374","https://twitter.com/LisaDeBruine/status/1476765946782138374","@AdamCSchembri Same. I think regional identity can be piecemeal. There are parts of me that will always be American, but also parts of me that are definitely Scottish now (after 18 years).","2021-12-31 04:03 +0000","506.0","12.0","0.023715415019762844","0.0","0.0","5.0","7.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1476712305706651655","https://twitter.com/LisaDeBruine/status/1476712305706651655","@JoshuaGrubbsPhD Surface Pressure has been the background song in my brain since the day Encanto came out.","2021-12-31 00:30 +0000","280.0","5.0","0.017857142857142856","0.0","0.0","4.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1476614379101696007","https://twitter.com/LisaDeBruine/status/1476614379101696007","@Jade_Pickering And to be clear, I think HARKing *is* totally fine when it’s transparent (i.e., when you’re not pretending the study was confirmatory). Data *should* be used to generate new hypotheses if it didn’t confirm your original hypothesis.","2021-12-30 18:01 +0000","199.0","15.0","0.07537688442211055","1.0","1.0","8.0","0.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1476613398846660611","https://twitter.com/LisaDeBruine/status/1476613398846660611","@Jade_Pickering (But yeah, I understand some people won’t listen unless there’s a peer-reviewed citation attached. Good luck!)","2021-12-30 17:57 +0000","474.0","7.0","0.014767932489451477","0.0","1.0","3.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1476613163525316610","https://twitter.com/LisaDeBruine/status/1476613163525316610","@Jade_Pickering The logical argument that if they really believe HARKing is totally fine, then it should also be totally fine to have no hypothesis in the intro and accurately describe your hypothesis in the discussion as post hoc.","2021-12-30 17:56 +0000","1077.0","32.0","0.029712163416898793","1.0","1.0","13.0","6.0","0.0","0.0","11.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1476610942578348038","https://twitter.com/LisaDeBruine/status/1476610942578348038","@bmwiernik I was forbidden from playing with my (male) childhood best friend in the hopes that I would make female friends. Luckily, I found a female best friend who also just wanted to catch frogs in the woods, but she still wasn’t as good cuz she didn’t live close enough to walkie-talkie.","2021-12-30 17:47 +0000","313.0","8.0","0.025559105431309903","0.0","0.0","3.0","3.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
