"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1410344350421237762","https://twitter.com/LisaDeBruine/status/1410344350421237762","@joachimgoedhart @emilynordmann @McAleerP @PatersonHelena @wtoivo1 Oh no, don’t give us any more ideas for this. It already has an associated R package with functions to facilitate raincloud plots. 

https://t.co/1ZHWNB2KtE","2021-06-30 21:07 +0000","155.0","14.0","0.09032258064516129","0.0","0.0","2.0","0.0","9.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1410255054544805888","https://twitter.com/LisaDeBruine/status/1410255054544805888","@cantabile https://t.co/9BYZPRAvJo","2021-06-30 15:13 +0000","126.0","2.0","0.015873015873015872","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1410201301355479042","https://twitter.com/LisaDeBruine/status/1410201301355479042","@cassyld Yup. I was flying 4-6 times a year pre-pandemic and will now not consider more than 1 flight per year and am committing to take the train/ferry anywhere in the UK and  Europe.","2021-06-30 11:39 +0000","1373.0","34.0","0.024763292061179897","0.0","0.0","20.0","12.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1410170586819710978","https://twitter.com/LisaDeBruine/status/1410170586819710978","I've been meaning to learn about SimDesignR for awhile now. I'm really looking forward to this @sim_school session today! (14:00 BST)
https://t.co/0fzCFtL0PD","2021-06-30 09:37 +0000","2192.0","56.0","0.025547445255474453","2.0","0.0","13.0","6.0","25.0","0.0","10.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1410153102863392771","https://twitter.com/LisaDeBruine/status/1410153102863392771","I see it's already been filed as an issue and is a result of using csslint, which hasn't kept up with CSS standard changes. 

https://t.co/Xu8jgcLPdg","2021-06-30 08:27 +0000","1477.0","13.0","0.008801624915368992","0.0","1.0","4.0","2.0","3.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1410151523703721989","https://twitter.com/LisaDeBruine/status/1410151523703721989","Please @rstudio will you stop marking variable definitions as malformed in CSS files? It's so useful to be able to define variables for colours. And I don't like having to tell students to ignore IDE warnings; it sets bad habits. https://t.co/nWBPJPgmmJ","2021-06-30 08:21 +0000","3758.0","146.0","0.038850452368281004","0.0","2.0","10.0","9.0","0.0","0.0","75.0","0.0","0","0","0","0","0","50","50","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1410149423599001602","https://twitter.com/LisaDeBruine/status/1410149423599001602","@rlmcelreath I use “data” as shorthand for both “the data points” (are) and “the dataset” (is). And I think that’s totally fine and fully understandable by readers in almost every situation.","2021-06-30 08:13 +0000","1308.0","26.0","0.019877675840978593","0.0","0.0","22.0","2.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1410148390139269120","https://twitter.com/LisaDeBruine/status/1410148390139269120","@RevoltKenya @FredrikHedenus @DegenRolf It is *exceedingly* irresponsible to publish a study concluding that a marginalised group is more narcissistic, psychopathic, and Machiavellian based on sampling that cannot possibly be representative and questionable analyses.","2021-06-30 08:09 +0000","238.0","28.0","0.11764705882352941","1.0","2.0","4.0","5.0","0.0","0.0","16.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1410125992442597377","https://twitter.com/LisaDeBruine/status/1410125992442597377","@FredrikHedenus @DegenRolf In addition, several cell Ns are tiny (hidden by not reporting crossed category Ns). Given the nature of the data, analyses should nest subjects by country, but were instead a series of one-way ANOVAs. The prevalence of p ~ .05 suggests capitalising on analytic flexibility. https://t.co/kQfp6RRPWK","2021-06-30 06:40 +0000","1044.0","36.0","0.034482758620689655","0.0","3.0","5.0","11.0","0.0","0.0","17.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1410012057735417861","https://twitter.com/LisaDeBruine/status/1410012057735417861","@_nazeefatima Most of us are pretty overwhelmed with email and a gentle nudge can help overcome the feeling that you need to put more effort into a response the longer you’d let it wait, which leads to even more delays and more anxiety…","2021-06-29 23:07 +0000","38.0","3.0","0.07894736842105263","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
