"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1377353730941579267","https://twitter.com/LisaDeBruine/status/1377353730941579267","@JkayFlake @hcp4715 @jamesheathers @sTeamTraen @MicrobiomDigest But also, a case like this should get the benefit of the doubt. It seems unlikely that sharing a dataset that bears no resemblance to the paper was a sneaky way to hide bad science. It’s probably a mistake, and you never know what personal circumstances are delaying a response.","2021-03-31 20:14 +0000","635.0","19.0","0.029921259842519685","0.0","1.0","6.0","0.0","0.0","0.0","12.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1377284351608635401","https://twitter.com/LisaDeBruine/status/1377284351608635401","@hcp4715 I suspect people like @jamesheathers, @sTeamTraen and @MicrobiomDigest will tell you not to hold your breath for a response, so update us if the journal is uncooperative.","2021-03-31 15:39 +0000","649.0","34.0","0.05238828967642527","0.0","2.0","9.0","11.0","0.0","0.0","12.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1377275683278352386","https://twitter.com/LisaDeBruine/status/1377275683278352386","@hcp4715 Are the open data hosted by the journal or the authors? If the journal, I'd ask them if there's been a mix-up (and hope they can get the authors to respond).","2021-03-31 15:04 +0000","1068.0","14.0","0.013108614232209739","0.0","1.0","6.0","2.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1377272535054749705","https://twitter.com/LisaDeBruine/status/1377272535054749705","Wishing my trans friends, students, and colleagues safety and positive visibility on this #TransDayOfVisibility https://t.co/qgBpltnKMV","2021-03-31 14:52 +0000","4618.0","69.0","0.01494153313122564","6.0","0.0","31.0","13.0","0.0","1.0","9.0","0.0","0","0","0","0","0","514","9","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1377270736100933632","https://twitter.com/LisaDeBruine/status/1377270736100933632","Thanks to all who came to #CodingClub today and sincere apologies for anyone caught out by my erroneous use of GMT. I'll describe the time zone as Europe/London from now on so I don't have to remember daylight savings time.

Recording and resources: https://t.co/BlxxAoSSfN","2021-03-31 14:45 +0000","1594.0","7.0","0.00439146800501882","0.0","0.0","2.0","0.0","2.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1377238458175983618","https://twitter.com/LisaDeBruine/status/1377238458175983618","@vacuou5ly_tru3 There is huge regional, disciplinary, and personal variation in the names. That's why we have this:
https://t.co/1qQU5IjPpC

(See also this excellent comic by @chapmangamo) https://t.co/TUI53r0RoB","2021-03-31 12:36 +0000","3925.0","392.0","0.09987261146496815","1.0","2.0","16.0","8.0","78.0","0.0","17.0","0.0","0","0","0","0","0","270","270","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1377177017121005571","https://twitter.com/LisaDeBruine/status/1377177017121005571","@Sam_D_Parsons @zerdeve That’s a burden we absolutely shouldn’t expect of ECRs. You’d be fair worrying that many of the bad actors will target you for harassment if you push back, since their harassment of others is usually the reason pushback is needed.","2021-03-31 08:32 +0000","195.0","2.0","0.010256410256410256","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1377175766794825731","https://twitter.com/LisaDeBruine/status/1377175766794825731","@Sam_D_Parsons @zerdeve But I didn’t see that tweet. (Like many people, my attention to Twitter depends on what else is going on in my life.) For what it’s worth, that behaviour makes him unsuitable to hold any position of respect. I’m not aware of anything other than self-appointed positions, though(?)","2021-03-31 08:27 +0000","396.0","14.0","0.03535353535353535","0.0","0.0","4.0","3.0","0.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1377173954175979523","https://twitter.com/LisaDeBruine/status/1377173954175979523","@Sam_D_Parsons @zerdeve I still follow him mainly to disagree with him now. I have others muted or blocked who I think my responses might verge into bullying because of seniority differences. But I think it’s seldom helpful to judge people on who they follow, rather than what they (re)tweet.","2021-03-31 08:20 +0000","643.0","49.0","0.07620528771384137","0.0","3.0","3.0","5.0","0.0","0.0","37.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1377172079057928193","https://twitter.com/LisaDeBruine/status/1377172079057928193","@zerdeve In part I called him out to make sure someone like you didn’t have to make a tweet like this. But I don’t think I’d support a more coordinated pile-on to make it even more obvious that many don’t agree with his tactics.","2021-03-31 08:13 +0000","1136.0","39.0","0.03433098591549296","0.0","1.0","4.0","4.0","0.0","0.0","30.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1377171914976686085","https://twitter.com/LisaDeBruine/status/1377171914976686085","@zerdeve A lot of people have him blocked or muted. I called him out last week and immediately got a bunch of DMs from well-meaning people telling me to ignore him and not feed his trollish behaviour. (I did not take their advice.)","2021-03-31 08:12 +0000","2358.0","115.0","0.04877014418999152","0.0","2.0","17.0","20.0","0.0","0.0","70.0","0.0","0","0","0","0","0","6","6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1377163652390785024","https://twitter.com/LisaDeBruine/status/1377163652390785024","@dlivingstone @briandavidearp It seems the the British Islands is a legal term and is correct on the diagram, but sources vary about whether Jersey and Guernsey are part of the British Isles or not. 

But I’ll just be happy if Americans stop referring to where I live as England.","2021-03-31 07:39 +0000","2773.0","105.0","0.03786512802019473","0.0","2.0","12.0","64.0","0.0","0.0","25.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
