"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1465816859127783424","https://twitter.com/LisaDeBruine/status/1465816859127783424","@UCUGlasgow My favourite sign from 2019. https://t.co/ltRX0Rdykg","2021-11-30 22:55 +0000","1715.0","109.0","0.06355685131195335","7.0","1.0","23.0","5.0","1.0","0.0","22.0","0.0","0","0","0","0","0","50","50","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1465813161307787267","https://twitter.com/LisaDeBruine/status/1465813161307787267","@sTeamTraen @mccarthymg @dalejbarr Before we converted entirely to R, @dalejbarr ran a class where undergrads could choose between R and SPSS. 65% chose R. Definitely self-selection effects, but R wasn’t the disaster many feared. 

https://t.co/FXZEH4RRwz https://t.co/fIKBjmuJoW","2021-11-30 22:41 +0000","271.0","23.0","0.08487084870848709","1.0","0.0","2.0","0.0","2.0","0.0","9.0","0.0","0","0","0","0","0","9","9","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1465799102235561984","https://twitter.com/LisaDeBruine/status/1465799102235561984","@emma_cogdev @MicahEHirsch @KaydenStockwell @CookieSci Plus @dalejbarr and I wrote a tutorial paper and have examples here https://t.co/pBYLSFMDBz","2021-11-30 21:45 +0000","68.0","9.0","0.1323529411764706","0.0","0.0","2.0","0.0","0.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1465798975886401544","https://twitter.com/LisaDeBruine/status/1465798975886401544","@emma_cogdev @MicahEHirsch @KaydenStockwell @CookieSci Faux has a mixed design tutorial https://t.co/qfweshsMvp and I have more tutorials on simulating multilevel data for power analysis at https://t.co/4olovyHHQs","2021-11-30 21:44 +0000","109.0","14.0","0.12844036697247707","0.0","1.0","5.0","2.0","4.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1465675000862720007","https://twitter.com/LisaDeBruine/status/1465675000862720007","I'm tweeting this so when it happens again I can look it up. The following opaque #rstats error can be caused by a misformatted code chunk in Rmd, like using 4 backticks instead of 3 to open.

Error in parse(text = x, srcfile = src) : 
  attempt to use zero-length variable name","2021-11-30 13:32 +0000","2998.0","57.0","0.019012675116744496","2.0","3.0","16.0","5.0","0.0","0.0","31.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1465661482503442433","https://twitter.com/LisaDeBruine/status/1465661482503442433","@egonwillighagen I don’t really trust journals to administer open data appropriately. I think trusted repositories with open (@OSFramework) or managed (@UKDataService) access are the ideal place for data. But journals should definitely be mandating deposit and checking for quality.","2021-11-30 12:38 +0000","22.0","3.0","0.13636363636363635","0.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1465655533629849607","https://twitter.com/LisaDeBruine/status/1465655533629849607","My dissertation student is looking for young adult trans men or trans women to participate in a qualitative study of gender euphoria.
💙💖🤍💖💙 https://t.co/ewDJbYLDt6","2021-11-30 12:14 +0000","13982.0","193.0","0.013803461593477328","42.0","1.0","33.0","62.0","0.0","0.0","55.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1465614334315409410","https://twitter.com/LisaDeBruine/status/1465614334315409410","@siminevazire discusses finding a balance between keeping an open mind about the possibility that you're wrong versus not being overly persuaded by people disingenuously arguing you're wrong because they want to keep the status quo.","2021-11-30 09:31 +0000","791.0","10.0","0.012642225031605562","1.0","0.0","1.0","0.0","0.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1465613657769918466","https://twitter.com/LisaDeBruine/status/1465613657769918466","Q: Did your reform activity cause feelings of alienation?

@deevybee says social media can connect you with like-minded community (in addition to the toxic elements). @drEmilySena suggests getting broad experience in your area to communicate as a peer rather than an outsider.","2021-11-30 09:28 +0000","634.0","7.0","0.011041009463722398","0.0","1.0","0.0","2.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1465612567360020483","https://twitter.com/LisaDeBruine/status/1465612567360020483","@MalikaIhle says to attend field-specific open research societies to look for PhD and postdoctoral supervisors who share your values.  (You can also get involved in team science groups like @PsySciAcc @Many_Babies @ManyPrimates @BrRepInitiative)","2021-11-30 09:24 +0000","386.0","7.0","0.018134715025906734","0.0","1.0","3.0","3.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
