"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1454539716288733194","https://twitter.com/LisaDeBruine/status/1454539716288733194","@artificialnix Face++ is systematically poor at determining the lower lip outline for black people, even in posed neutral faces.","2021-10-30 20:04 +0000","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1454538500263526412","https://twitter.com/LisaDeBruine/status/1454538500263526412","@artificialnix This is very much against the terms of service of almost all dating websites.","2021-10-30 19:59 +0000","176.0","7.0","0.03977272727272727","0.0","1.0","2.0","2.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1454510842700083205","https://twitter.com/LisaDeBruine/status/1454510842700083205","@McAleerP Tell your students what sort of audience they're meant to be writing for. The skills to write for lay people, policymakers, researchers with little expertise in the area, and other experts are all important and different. They shouldn't only learn to write for instructors.","2021-10-30 18:09 +0000","173.0","8.0","0.046242774566473986","1.0","0.0","2.0","0.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1454499784912408581","https://twitter.com/LisaDeBruine/status/1454499784912408581","I'm already excited for next year's conference, which will be a joint meeting of the @PsySciAcc @Many_Babies @ManyPrimates @BrRepInitiative @ChangeBcfg @OSFramework @replicats and other #BigTeamScience organisations https://t.co/vF5xhT9fnT","2021-10-30 17:25 +0000","2985.0","141.0","0.04723618090452261","13.0","2.0","29.0","20.0","0.0","0.0","46.0","0.0","0","0","0","0","0","31","31","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1454499258468601866","https://twitter.com/LisaDeBruine/status/1454499258468601866","Enormous thanks to the organising committee: @Savvylewis15 @NSCorralFrias @AshIyer17 @CrystalNSYoung Biljana Gjoneska @manyu_li_ @MaryMontefi Suzanne Stewart, Maria Tabisz https://t.co/UZ5hwNCKl5","2021-10-30 17:23 +0000","871.0","24.0","0.027554535017221583","2.0","1.0","10.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","7","7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1454499253255122945","https://twitter.com/LisaDeBruine/status/1454499253255122945","#PSACON2021 is almost over, and by all counts a rounding success! https://t.co/CsirMsax2P","2021-10-30 17:23 +0000","2097.0","21.0","0.010014306151645207","0.0","1.0","8.0","1.0","0.0","6.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1454418769049174017","https://twitter.com/LisaDeBruine/status/1454418769049174017","@bronwyn I'm enjoying the 12-hour run of #PSACON2021. I can definitely find time to go to a few live sessions every day and they're recording everything so I can catch what I missed because of time zones.","2021-10-30 12:03 +0000","248.0","6.0","0.024193548387096774","0.0","0.0","4.0","0.0","0.0","2.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1454414292632154116","https://twitter.com/LisaDeBruine/status/1454414292632154116","@ajamesgreen @thuyvytnguyen So then what's a collection of classes called? E.g., ""I teach PSY5077,  a 10-lecture methods XXX""","2021-10-30 11:46 +0000","35.0","1.0","0.02857142857142857","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1454405237813481474","https://twitter.com/LisaDeBruine/status/1454405237813481474","@ajamesgreen @thuyvytnguyen I’ve been in Scotland since 2003 and I’m still not 100% sure what’s a class and what’s a course.","2021-10-30 11:10 +0000","43.0","2.0","0.046511627906976744","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1454394218911354886","https://twitter.com/LisaDeBruine/status/1454394218911354886","@thuyvytnguyen I was lucky to be married to a UK academic who helped me, but it was still challenging to get used to the differences in norms for education and research. The structure of UG and PG programmes, marking systems, and the funding system are all really different to the US/Canada.","2021-10-30 10:26 +0000","1040.0","55.0","0.052884615384615384","0.0","3.0","11.0","17.0","0.0","0.0","24.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1454390375326568453","https://twitter.com/LisaDeBruine/status/1454390375326568453","Access the slides from this talk at https://t.co/6PlHoMAIvC

And the preprint at https://t.co/7BJ7QUPdMc","2021-10-30 10:11 +0000","524.0","8.0","0.015267175572519083","1.0","0.0","5.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1454389765265108992","https://twitter.com/LisaDeBruine/status/1454389765265108992","As of today, 168 participants have run. The algorithm will start adapting probabilities of assignment to different conditions after 180. Data collection will continue until at least 2000 participants. You can access more info on this project at https://t.co/SxXw29RMBw","2021-10-30 10:08 +0000","570.0","13.0","0.02280701754385965","0.0","1.0","5.0","1.0","5.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1454389030011998211","https://twitter.com/LisaDeBruine/status/1454389030011998211","Challenges of coordinating large-scale research:

- Coordination requires a lot of administrative work
- How to compensate people for this work?
- Ethical approval across many institutions is complex
- Recognising contributions with a hug authorship list https://t.co/ChR1YFnVN7","2021-10-30 10:05 +0000","404.0","35.0","0.08663366336633663","0.0","1.0","5.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","27","27","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1454389027424120834","https://twitter.com/LisaDeBruine/status/1454389027424120834","The proposing authors (@NeilLewisJr, Valerie Jones Taylor, @psforscher, Daniel Cavagnaro) consulted experts in stereotype threat with varying opinions to develop a consensus design.","2021-10-30 10:05 +0000","288.0","5.0","0.017361111111111112","0.0","1.0","4.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1454385605346004994","https://twitter.com/LisaDeBruine/status/1454385605346004994","The study addresses the challenge of multiple operationalisations by using an adaptive design to find the method that provides the strongest evidence. All method start equally probable, but probability of assignment changes with the strength of evidence as the study progresses.","2021-10-30 09:52 +0000","326.0","6.0","0.018404907975460124","0.0","1.0","5.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1454384929140269057","https://twitter.com/LisaDeBruine/status/1454384929140269057","PSA005 addresses the challenge of low power due to relatively rare populations by collecting data from many researchers, all in the US. Recruitment has been disrupted by COVID, but there will be at least 2000 participants. https://t.co/Q1nhkMCIuF","2021-10-30 09:49 +0000","384.0","14.0","0.036458333333333336","0.0","1.0","4.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","9","9","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1454383405404233729","https://twitter.com/LisaDeBruine/status/1454383405404233729","Each type can have many different methods and combinations, leading to 224 potential operationalisations. Combined with low-power studies, it is difficult to make firm conclusions. https://t.co/6pwdpSotzJ","2021-10-30 09:43 +0000","328.0","11.0","0.03353658536585366","0.0","1.0","3.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","6","6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1454383355429011456","https://twitter.com/LisaDeBruine/status/1454383355429011456","Studies have increased threat using four types of manipulations:

A. Make task evaluative
B. Claim group differences
C. Stereotype-relevant primes
D. Interpersonal threats","2021-10-30 09:43 +0000","247.0","4.0","0.016194331983805668","0.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1454383352358883330","https://twitter.com/LisaDeBruine/status/1454383352358883330","Studies have decreased threat using four types of manipulations:

1. Make task non-diagnostic
2. Refute group differences
3. Intrapsychic strategies
4. Situational strategies","2021-10-30 09:43 +0000","140.0","5.0","0.03571428571428571","0.0","1.0","3.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1454383349217308672","https://twitter.com/LisaDeBruine/status/1454383349217308672","Studies tend to have low precision, with a median N of 52. Only 6% of students at US research-active institutions are Black.

Stereotype threat is operationalised in different ways. This may lead to differences in study conclusions.","2021-10-30 09:43 +0000","136.0","4.0","0.029411764705882353","0.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1454383345870180354","https://twitter.com/LisaDeBruine/status/1454383345870180354","This research has policy implications. For example, stereotype threat research has been cited in US Supreme Court cases (Fisher vs U Texas Austin). However, the evidence for stereotype threat is challenged by problems common to social psych...","2021-10-30 09:43 +0000","140.0","5.0","0.03571428571428571","0.0","1.0","3.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1454383342070157317","https://twitter.com/LisaDeBruine/status/1454383342070157317","Stereotype threat is feelings of threat that arise from the possibility of confirming a negative group stereotype. There are hundreds of studies on this, especially around the ""achievement gap"" between Black and white students in the US.","2021-10-30 09:43 +0000","164.0","5.0","0.03048780487804878","0.0","1.0","4.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1454380277111869445","https://twitter.com/LisaDeBruine/status/1454380277111869445","Last day of #PSACON2021! I'm starting out at the project update for PSA005: Stereotype threat in black college students across many operationalizations by @psforscher","2021-10-30 09:30 +0000","2269.0","78.0","0.03437637725870427","3.0","1.0","15.0","8.0","1.0","2.0","43.0","0.0","0","0","0","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1454151332546465799","https://twitter.com/LisaDeBruine/status/1454151332546465799","@DBWright7 I’d contact @IanDS4","2021-10-29 18:21 +0000","15.0","1.0","0.06666666666666667","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1454150975980285955","https://twitter.com/LisaDeBruine/status/1454150975980285955","@LorenAmelang They’re meant to be, as the lighter colours mean they are very close to 0.","2021-10-29 18:19 +0000","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1454097071842209792","https://twitter.com/LisaDeBruine/status/1454097071842209792","@IsabellaGhement @PipingHotData The reason becomes more apparent once you try to write a function that changes anything about a table’s columns and then has to deal with making the corresponding changes to the label attribute.","2021-10-29 14:45 +0000","72.0","5.0","0.06944444444444445","0.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1454055114063351808","https://twitter.com/LisaDeBruine/status/1454055114063351808","In study 2, participants saw faces without covers, or covered by a mask, mobile phone, or book. There was no evidence for an own-group bias in emotion recognition. https://t.co/tBh04ZdnsH","2021-10-29 11:58 +0000","536.0","13.0","0.024253731343283583","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","12","12","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
